txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0000228,A00081,2025-12-02T01:48:00,DEBIT,BRANCH,27704.15,TRAVEL,ANDROID 11,192.168.245.119,0
T0000229,A00115,2025-12-02T09:29:00,CREDIT,BRANCH,55189.6,E-COM,iOS 12,192.168.143.220,0
T0000230,A00036,2025-12-02T21:46:00,DEBIT,ATM,73367.78,FUEL,iOS 12,192.168.15.209,0
T0000231,A00149,2025-12-03T00:31:00,CREDIT,NETBANKING,90635.04,RENT,ANDROID 14,192.168.241.168,1
T0000232,A00199,2025-12-01T19:08:00,CREDIT,BRANCH,22369.5,RENT,ANDROID 14,192.168.46.102,0
T0000233,A00094,2025-12-02T19:16:00,DEBIT,NETBANKING,84805.78,E-COM,iOS 13,192.168.228.41,1
T0000234,A00046,2025-12-02T23:39:00,DEBIT,BRANCH,93920.57,GROCERY,ANDROID 13,192.168.118.17,0
T0000235,A00068,2025-12-02T10:13:00,DEBIT,UPI,66875.13,TRAVEL,ANDROID 13,192.168.23.11,0
T0000236,A00167,2025-12-02T07:07:00,DEBIT,ATM,83495.48,RENT,ANDROID 8,192.168.192.168,0
T0000237,A00097,2025-12-02T09:56:00,DEBIT,ATM,37664.06,UTILITIES,ANDROID 11,192.168.176.125,0
T0000238,A00124,2025-12-03T02:14:00,DEBIT,NETBANKING,44017.88,UTILITIES,ANDROID 10,192.168.108.39,0
T0000239,A00048,2025-12-01T19:44:00,CREDIT,UPI,66127.91,DINING,iOS 17,192.168.58.124,0
T0000240,A00173,2025-12-02T17:41:00,CREDIT,NETBANKING,59099.55,DINING,ANDROID 6,192.168.65.147,0
T0000241,A00152,2025-12-01T19:59:00,DEBIT,UPI,89085.23,E-COM,ANDROID 10,192.168.92.133,1
T0000242,A00104,2025-12-03T01:54:00,DEBIT,ATM,94728.02,UTILITIES,ANDROID 13,192.168.246.44,0
T0000243,A00057,2025-12-03T17:41:00,CREDIT,NETBANKING,79471.88,E-COM,iOS 16,192.168.135.43,0
T0000244,A00186,2025-12-03T07:48:00,CREDIT,BRANCH,59673.51,FUEL,ANDROID 12,192.168.67.28,0
T0000245,A00005,2025-12-01T22:48:00,CREDIT,NETBANKING,60570.83,E-COM,ANDROID 6,192.168.60.24,0
T0000246,A00124,2025-12-03T06:00:00,DEBIT,UPI,89702.05,DINING,ANDROID 11,192.168.22.179,1
T0000247,A00136,2025-12-02T14:17:00,DEBIT,BRANCH,78966.08,DINING,ANDROID 7,192.168.217.35,0
T0000248,A00066,2025-12-02T17:34:00,DEBIT,UPI,28362.5,DINING,ANDROID 6,192.168.3.148,0
T0000249,A00134,2025-12-01T17:02:00,DEBIT,BRANCH,65471.88,TRAVEL,ANDROID 7,192.168.79.110,0
T0000250,A00167,2025-12-03T00:57:00,CREDIT,ATM,85504.94,DINING,ANDROID 10,192.168.203.194,0
T0000251,A00053,2025-12-02T13:12:00,CREDIT,NETBANKING,37052.79,HEALTH,ANDROID 10,192.168.176.199,0
T0000252,A00181,2025-12-02T12:10:00,DEBIT,UPI,74794.03,HEALTH,iOS 13,192.168.51.55,0
T0000253,A00131,2025-12-02T12:20:00,CREDIT,UPI,16115.76,GROCERY,iOS 13,192.168.241.238,0
T0000254,A00154,2025-12-02T14:43:00,DEBIT,UPI,26346.05,TRAVEL,ANDROID 6,192.168.196.239,0
T0000255,A00103,2025-12-03T02:54:00,CREDIT,UPI,94574.3,E-COM,iOS 15,192.168.5.52,1
T0000256,A00169,2025-12-03T15:52:00,CREDIT,NETBANKING,3409.25,UTILITIES,iOS 17,192.168.18.93,0
T0000257,A00062,2025-12-03T05:42:00,DEBIT,NETBANKING,8729.94,RENT,iOS 14,192.168.202.104,0
T0000258,A00151,2025-12-01T22:40:00,DEBIT,UPI,91921.78,RENT,iOS 16,192.168.178.89,1
T0000259,A00071,2025-12-02T00:26:00,DEBIT,BRANCH,92974.9,GROCERY,ANDROID 12,192.168.54.144,0
T0000260,A00019,2025-12-02T19:20:00,CREDIT,ATM,94704.2,RENT,iOS 16,192.168.128.178,0
T0000261,A00114,2025-12-02T10:44:00,CREDIT,NETBANKING,75759.45,HEALTH,iOS 16,192.168.14.124,0
T0000262,A00030,2025-12-02T02:36:00,DEBIT,BRANCH,63384.5,UTILITIES,iOS 13,192.168.161.106,0
T0000263,A00091,2025-12-02T20:15:00,DEBIT,ATM,24863.35,FUEL,ANDROID 11,192.168.38.142,0
T0000264,A00046,2025-12-02T17:31:00,CREDIT,ATM,21895.69,RENT,ANDROID 9,192.168.255.189,0
T0000265,A00052,2025-12-02T01:01:00,DEBIT,ATM,20717.52,UTILITIES,iOS 16,192.168.182.40,0
T0000266,A00200,2025-12-01T16:16:00,DEBIT,UPI,67597.42,HEALTH,iOS 16,192.168.21.218,0
T0000267,A00124,2025-12-02T10:20:00,CREDIT,BRANCH,89817.21,RENT,ANDROID 14,192.168.143.102,0
T0000268,A00057,2025-12-03T12:12:00,DEBIT,UPI,52597.26,DINING,ANDROID 14,192.168.16.129,0
T0000269,A00089,2025-12-02T11:52:00,DEBIT,BRANCH,97651.89,HEALTH,ANDROID 6,192.168.6.173,0
T0000270,A00054,2025-12-02T10:54:00,DEBIT,ATM,36192.15,RENT,ANDROID 10,192.168.121.69,0
T0000271,A00121,2025-12-03T02:51:00,CREDIT,ATM,18432.17,DINING,ANDROID 11,192.168.186.219,0
T0000272,A00103,2025-12-02T04:05:00,CREDIT,NETBANKING,57162.4,UTILITIES,iOS 17,192.168.138.206,0
T0000273,A00061,2025-12-02T22:54:00,CREDIT,BRANCH,19646.52,E-COM,ANDROID 6,192.168.90.108,0
T0000274,A00128,2025-12-01T18:10:00,CREDIT,BRANCH,30038.42,GROCERY,ANDROID 8,192.168.30.56,0
T0000275,A00066,2025-12-02T17:31:00,DEBIT,BRANCH,74472.09,RENT,ANDROID 14,192.168.131.89,0
T0000276,A00006,2025-12-02T13:06:00,DEBIT,ATM,86743.49,UTILITIES,ANDROID 14,192.168.89.251,0
T0000277,A00200,2025-12-02T04:25:00,CREDIT,ATM,67335.62,HEALTH,iOS 15,192.168.40.98,0
T0000278,A00158,2025-12-02T04:33:00,CREDIT,NETBANKING,86832.35,TRAVEL,ANDROID 12,192.168.36.21,1
T0000279,A00042,2025-12-02T08:27:00,DEBIT,ATM,31721.98,RENT,iOS 16,192.168.202.70,0
T0000280,A00114,2025-12-03T14:18:00,CREDIT,BRANCH,41428.21,E-COM,iOS 13,192.168.120.170,0
T0000281,A00065,2025-12-03T11:46:00,DEBIT,NETBANKING,16732.7,FUEL,ANDROID 13,192.168.27.7,0
T0000282,A00198,2025-12-02T12:06:00,DEBIT,UPI,26282.1,E-COM,ANDROID 12,192.168.158.59,0
T0000283,A00064,2025-12-03T11:21:00,CREDIT,BRANCH,62666.74,E-COM,ANDROID 8,192.168.14.9,0
T0000284,A00170,2025-12-02T09:21:00,CREDIT,BRANCH,46745.99,RENT,ANDROID 8,192.168.90.152,0
T0000285,A00153,2025-12-02T16:10:00,CREDIT,ATM,90896.87,HEALTH,ANDROID 7,192.168.226.79,0
T0000286,A00094,2025-12-02T13:08:00,CREDIT,NETBANKING,30392.11,GROCERY,ANDROID 8,192.168.176.74,0
T0000287,A00121,2025-12-02T21:31:00,DEBIT,BRANCH,94698.4,HEALTH,ANDROID 12,192.168.149.153,0
T0000288,A00060,2025-12-03T15:23:00,DEBIT,ATM,18897.67,DINING,ANDROID 8,192.168.199.213,0
T0000289,A00097,2025-12-02T00:03:00,CREDIT,UPI,42252.83,UTILITIES,ANDROID 10,192.168.145.167,0
T0000290,A00191,2025-12-02T21:18:00,CREDIT,BRANCH,18840.66,FUEL,ANDROID 10,192.168.56.164,0
T0000291,A00117,2025-12-03T03:10:00,CREDIT,ATM,70062.24,HEALTH,ANDROID 6,192.168.77.13,0
T0000292,A00137,2025-12-01T10:30:00,DEBIT,UPI,28247.35,E-COM,iOS 17,192.168.4.60,0
T0000293,A00024,2025-12-01T19:17:00,DEBIT,BRANCH,21757.95,DINING,ANDROID 13,192.168.190.119,0
T0000294,A00179,2025-12-03T15:01:00,DEBIT,ATM,8068.3,E-COM,ANDROID 12,192.168.36.140,0
T0000295,A00121,2025-12-01T21:23:00,DEBIT,ATM,81734.21,GROCERY,ANDROID 9,192.168.197.198,0
T0000296,A00114,2025-12-02T01:52:00,DEBIT,NETBANKING,46110.42,FUEL,ANDROID 9,192.168.242.100,0
T0000297,A00175,2025-12-02T06:18:00,CREDIT,NETBANKING,62934.97,GROCERY,iOS 16,192.168.62.65,0
T0000298,A00124,2025-12-03T04:35:00,CREDIT,NETBANKING,36074.64,GROCERY,iOS 13,192.168.57.61,0
T0000299,A00163,2025-12-02T14:38:00,CREDIT,UPI,16777.67,RENT,ANDROID 12,192.168.124.3,0
T0000300,A00011,2025-12-03T00:40:00,CREDIT,NETBANKING,37171.3,FUEL,ANDROID 13,192.168.46.176,0
T0000301,A00159,2025-12-02T08:06:00,DEBIT,UPI,35583.99,E-COM,iOS 12,192.168.64.125,0
T0000302,A00060,2025-12-02T06:37:00,CREDIT,BRANCH,73332.22,GROCERY,iOS 14,192.168.68.65,0
T0000303,A00011,2025-12-02T18:07:00,CREDIT,ATM,54296.27,HEALTH,ANDROID 8,192.168.178.83,0
T0000304,A00188,2025-12-02T16:58:00,CREDIT,NETBANKING,6934.21,E-COM,ANDROID 10,192.168.187.117,0
T0000305,A00001,2025-12-03T13:58:00,CREDIT,NETBANKING,88299.09,TRAVEL,iOS 13,192.168.164.185,1
T0000306,A00017,2025-12-03T05:56:00,CREDIT,NETBANKING,52430.77,HEALTH,iOS 13,192.168.144.83,0
T0000307,A00105,2025-12-03T04:45:00,CREDIT,UPI,9670.82,FUEL,ANDROID 8,192.168.91.224,0
T0000308,A00009,2025-12-01T22:47:00,DEBIT,BRANCH,19202.08,GROCERY,ANDROID 12,192.168.250.135,0
T0000309,A00160,2025-12-03T08:52:00,CREDIT,UPI,36667.08,FUEL,ANDROID 9,192.168.251.238,0
T0000310,A00021,2025-12-02T16:57:00,DEBIT,ATM,55824.09,DINING,iOS 17,192.168.29.211,0
T0000311,A00158,2025-12-02T03:08:00,DEBIT,UPI,83453.93,FUEL,iOS 16,192.168.49.26,1
T0000312,A00186,2025-12-02T00:46:00,CREDIT,NETBANKING,19352.29,UTILITIES,ANDROID 8,192.168.212.192,0
T0000313,A00028,2025-12-03T13:18:00,CREDIT,BRANCH,70269.91,DINING,iOS 13,192.168.92.141,0
T0000314,A00103,2025-12-02T19:27:00,CREDIT,NETBANKING,53413.35,HEALTH,iOS 14,192.168.166.217,0
T0000315,A00096,2025-12-02T13:08:00,CREDIT,ATM,60860.92,UTILITIES,ANDROID 14,192.168.130.93,0
T0000316,A00116,2025-12-02T15:32:00,CREDIT,UPI,72645.01,RENT,ANDROID 14,192.168.69.228,0
T0000317,A00078,2025-12-01T09:26:00,CREDIT,NETBANKING,21521.54,TRAVEL,ANDROID 10,192.168.79.25,0
T0000318,A00010,2025-12-02T16:25:00,CREDIT,NETBANKING,13883.9,TRAVEL,iOS 13,192.168.119.66,0
T0000319,A00077,2025-12-01T15:16:00,CREDIT,NETBANKING,73439.88,TRAVEL,iOS 13,192.168.249.212,0
T0000320,A00177,2025-12-03T08:58:00,DEBIT,ATM,3785.29,DINING,ANDROID 6,192.168.171.90,0
T0000321,A00112,2025-12-02T13:26:00,DEBIT,NETBANKING,74780.48,GROCERY,iOS 17,192.168.195.14,0
T0000322,A00079,2025-12-02T20:47:00,DEBIT,ATM,54015.98,E-COM,ANDROID 9,192.168.78.13,0
T0000323,A00173,2025-12-03T10:56:00,CREDIT,BRANCH,75296.38,FUEL,ANDROID 10,192.168.201.38,0
T0000324,A00034,2025-12-02T07:56:00,DEBIT,BRANCH,57165.49,GROCERY,ANDROID 10,192.168.43.103,0
T0000325,A00129,2025-12-02T14:39:00,DEBIT,NETBANKING,48118.2,UTILITIES,ANDROID 9,192.168.126.63,0
T0000326,A00019,2025-12-02T03:10:00,CREDIT,ATM,68489.56,FUEL,ANDROID 12,192.168.216.94,0
T0000327,A00090,2025-12-01T22:00:00,CREDIT,ATM,59408.02,GROCERY,iOS 13,192.168.179.158,0
T0000328,A00114,2025-12-03T03:32:00,DEBIT,BRANCH,4535.51,UTILITIES,ANDROID 11,192.168.79.194,0
T0000329,A00187,2025-12-03T19:12:00,DEBIT,UPI,73971.18,UTILITIES,iOS 13,192.168.147.4,0
T0000330,A00088,2025-12-03T08:21:00,DEBIT,ATM,45033.65,GROCERY,ANDROID 14,192.168.108.53,0
T0000331,A00140,2025-12-02T20:43:00,CREDIT,BRANCH,62323.05,E-COM,iOS 17,192.168.9.97,0
T0000332,A00150,2025-12-03T06:17:00,DEBIT,ATM,17073.45,RENT,ANDROID 10,192.168.27.120,0
T0000333,A00168,2025-12-01T09:34:00,DEBIT,BRANCH,66054.26,TRAVEL,iOS 12,192.168.149.223,0
T0000334,A00167,2025-12-02T11:23:00,DEBIT,BRANCH,50878.61,FUEL,iOS 15,192.168.45.48,0
T0000335,A00051,2025-12-02T19:10:00,CREDIT,UPI,4023.25,RENT,ANDROID 12,192.168.80.5,0
T0000336,A00089,2025-12-03T07:42:00,CREDIT,ATM,62541.84,UTILITIES,iOS 16,192.168.141.208,0
T0000337,A00016,2025-12-03T03:43:00,CREDIT,BRANCH,89045.69,GROCERY,iOS 14,192.168.115.39,0
T0000338,A00088,2025-12-02T11:49:00,DEBIT,UPI,73002.47,UTILITIES,ANDROID 8,192.168.218.249,0
T0000339,A00080,2025-12-03T02:19:00,CREDIT,BRANCH,54246.26,UTILITIES,iOS 16,192.168.103.221,0
T0000340,A00036,2025-12-02T06:05:00,DEBIT,BRANCH,99568.8,E-COM,iOS 16,192.168.80.82,0
T0000341,A00018,2025-12-02T23:02:00,DEBIT,NETBANKING,31793.88,E-COM,iOS 14,192.168.211.247,0
T0000342,A00106,2025-12-02T05:42:00,CREDIT,ATM,15238.11,UTILITIES,ANDROID 8,192.168.13.196,0
T0000343,A00157,2025-12-03T03:07:00,CREDIT,NETBANKING,59656.25,UTILITIES,iOS 14,192.168.40.177,0
T0000344,A00200,2025-12-02T17:32:00,DEBIT,BRANCH,71216.31,TRAVEL,ANDROID 12,192.168.251.122,0
T0000345,A00036,2025-12-01T20:10:00,DEBIT,NETBANKING,3271.34,GROCERY,iOS 15,192.168.113.191,0
T0000346,A00172,2025-12-01T22:50:00,DEBIT,UPI,17748.97,HEALTH,iOS 15,192.168.166.222,0
T0000347,A00118,2025-12-02T01:50:00,CREDIT,BRANCH,77632.66,DINING,iOS 15,192.168.19.134,0
T0000348,A00028,2025-12-02T15:49:00,CREDIT,UPI,87784.1,UTILITIES,ANDROID 12,192.168.20.143,1
T0000349,A00100,2025-12-02T20:14:00,DEBIT,NETBANKING,29153.38,DINING,iOS 14,192.168.236.43,0
T0000350,A00109,2025-12-02T05:05:00,DEBIT,NETBANKING,46384.72,HEALTH,ANDROID 14,192.168.57.47,0
T0000351,A00200,2025-12-03T00:57:00,DEBIT,BRANCH,41385.25,HEALTH,ANDROID 13,192.168.103.226,0
T0000352,A00117,2025-12-01T15:09:00,CREDIT,ATM,69187.16,E-COM,iOS 12,192.168.46.30,0
T0000353,A00181,2025-12-02T15:40:00,CREDIT,UPI,52405.54,DINING,iOS 16,192.168.81.97,0
T0000354,A00141,2025-12-02T10:58:00,DEBIT,NETBANKING,91229.67,E-COM,ANDROID 8,192.168.91.197,1
T0000355,A00183,2025-12-01T12:30:00,CREDIT,ATM,30986.35,HEALTH,ANDROID 8,192.168.60.231,0
T0000356,A00034,2025-12-01T22:50:00,DEBIT,ATM,1270.17,HEALTH,iOS 16,192.168.2.156,0
T0000357,A00127,2025-12-02T01:14:00,DEBIT,BRANCH,45401.16,HEALTH,ANDROID 6,192.168.125.226,0
T0000358,A00141,2025-12-02T03:59:00,DEBIT,UPI,18524.76,GROCERY,iOS 12,192.168.74.219,0
T0000359,A00009,2025-12-03T06:32:00,CREDIT,ATM,92042.45,GROCERY,ANDROID 8,192.168.82.173,0
T0000360,A00073,2025-12-03T02:43:00,DEBIT,BRANCH,74946.01,TRAVEL,iOS 12,192.168.153.83,0
T0000361,A00095,2025-12-02T10:52:00,DEBIT,BRANCH,84338.8,FUEL,ANDROID 8,192.168.62.178,0
T0000362,A00071,2025-12-02T07:28:00,CREDIT,NETBANKING,69598.16,GROCERY,ANDROID 14,192.168.44.124,0
T0000363,A00186,2025-12-03T08:00:00,CREDIT,BRANCH,60904.02,TRAVEL,ANDROID 11,192.168.66.158,0
T0000364,A00145,2025-12-02T18:53:00,CREDIT,BRANCH,80807.64,UTILITIES,iOS 13,192.168.0.31,0
T0000365,A00007,2025-12-02T16:44:00,DEBIT,NETBANKING,79966.46,DINING,ANDROID 11,192.168.179.144,0
T0000366,A00164,2025-12-01T23:29:00,DEBIT,NETBANKING,69017.21,RENT,iOS 14,192.168.153.130,0
T0000367,A00141,2025-12-02T07:06:00,DEBIT,UPI,68599.29,TRAVEL,ANDROID 6,192.168.89.50,0
T0000368,A00085,2025-12-03T17:55:00,CREDIT,BRANCH,91620.5,GROCERY,iOS 15,192.168.79.161,0
T0000369,A00118,2025-12-03T20:03:00,CREDIT,BRANCH,78409.7,DINING,iOS 12,192.168.153.145,0
T0000370,A00186,2025-12-03T07:17:00,CREDIT,UPI,20865.83,TRAVEL,iOS 14,192.168.33.249,0
T0000371,A00039,2025-12-02T04:08:00,DEBIT,ATM,98362.7,E-COM,ANDROID 12,192.168.95.153,0
T0000372,A00030,2025-12-03T20:01:00,CREDIT,ATM,70998.51,RENT,ANDROID 13,192.168.121.96,0
T0000373,A00116,2025-12-03T17:37:00,CREDIT,NETBANKING,52533.79,E-COM,ANDROID 6,192.168.103.234,0
T0000374,A00024,2025-12-02T15:17:00,DEBIT,BRANCH,90500.33,E-COM,ANDROID 13,192.168.158.199,0
T0000375,A00084,2025-12-01T18:46:00,DEBIT,NETBANKING,20558.45,GROCERY,ANDROID 14,192.168.59.2,0
T0000376,A00080,2025-12-01T12:00:00,DEBIT,ATM,46714.25,GROCERY,ANDROID 10,192.168.11.148,0
T0000377,A00195,2025-12-02T06:18:00,DEBIT,ATM,20095.52,RENT,ANDROID 11,192.168.225.172,0
T0000378,A00031,2025-12-02T03:36:00,DEBIT,NETBANKING,27400.01,GROCERY,iOS 16,192.168.52.53,0
T0000379,A00139,2025-12-02T08:54:00,CREDIT,ATM,14198.61,RENT,ANDROID 8,192.168.36.80,0
T0000380,A00157,2025-12-02T08:07:00,CREDIT,UPI,13050.9,HEALTH,iOS 12,192.168.54.99,0
T0000381,A00014,2025-12-01T14:52:00,CREDIT,BRANCH,17939.35,HEALTH,iOS 14,192.168.170.210,0
T0000382,A00051,2025-12-03T09:40:00,DEBIT,BRANCH,56800.54,FUEL,iOS 17,192.168.239.25,0
T0000383,A00117,2025-12-02T06:11:00,CREDIT,BRANCH,23207.84,UTILITIES,ANDROID 10,192.168.186.101,0
T0000384,A00047,2025-12-03T08:45:00,CREDIT,ATM,45355.64,GROCERY,ANDROID 7,192.168.179.123,0
T0000385,A00119,2025-12-03T18:44:00,DEBIT,ATM,76805.75,E-COM,ANDROID 12,192.168.54.84,0
T0000386,A00143,2025-12-03T05:20:00,DEBIT,ATM,53297.92,DINING,ANDROID 9,192.168.124.141,0
T0000387,A00041,2025-12-02T17:55:00,CREDIT,UPI,34104.38,DINING,iOS 15,192.168.175.140,0
T0000388,A00178,2025-12-02T01:07:00,DEBIT,UPI,73949.74,HEALTH,ANDROID 13,192.168.166.143,0
T0000389,A00025,2025-12-03T17:07:00,CREDIT,NETBANKING,30838.17,DINING,ANDROID 7,192.168.194.84,0
T0000390,A00127,2025-12-03T05:01:00,DEBIT,UPI,21800.3,E-COM,iOS 17,192.168.0.194,0
T0000391,A00038,2025-12-03T06:06:00,DEBIT,BRANCH,53149.02,DINING,iOS 15,192.168.100.53,0
T0000392,A00175,2025-12-03T20:53:00,CREDIT,ATM,57049.13,RENT,iOS 15,192.168.176.254,0
T0000393,A00023,2025-12-03T00:46:00,DEBIT,BRANCH,84771.29,RENT,ANDROID 14,192.168.27.1,0
T0000394,A00181,2025-12-02T23:13:00,CREDIT,UPI,86131.72,GROCERY,ANDROID 12,192.168.162.183,1
T0000395,A00098,2025-12-02T12:43:00,CREDIT,BRANCH,54534.62,E-COM,ANDROID 9,192.168.196.216,0
T0000396,A00093,2025-12-03T18:20:00,CREDIT,NETBANKING,28882.66,E-COM,ANDROID 7,192.168.8.37,0
T0000397,A00185,2025-12-02T18:13:00,CREDIT,NETBANKING,8512.11,DINING,iOS 17,192.168.217.160,0
T0000398,A00047,2025-12-02T16:01:00,CREDIT,BRANCH,38502.24,UTILITIES,ANDROID 6,192.168.255.217,0
T0000399,A00188,2025-12-02T01:09:00,CREDIT,BRANCH,92660.12,TRAVEL,ANDROID 6,192.168.247.181,0
T0000400,A00095,2025-12-01T16:43:00,CREDIT,UPI,14251.64,RENT,ANDROID 7,192.168.45.63,0
T0000401,A00121,2025-12-03T04:03:00,DEBIT,ATM,61323.26,TRAVEL,ANDROID 6,192.168.240.117,0
T0000402,A00132,2025-12-02T17:01:00,CREDIT,BRANCH,35323.81,RENT,ANDROID 6,192.168.155.187,0
T0000403,A00145,2025-12-02T02:46:00,DEBIT,BRANCH,57835.2,GROCERY,iOS 14,192.168.13.74,0
T0000404,A00125,2025-12-01T14:37:00,DEBIT,UPI,85151.95,RENT,ANDROID 10,192.168.140.220,1
T0000405,A00066,2025-12-01T09:58:00,DEBIT,NETBANKING,91017.64,E-COM,iOS 14,192.168.89.67,1
T0000406,A00180,2025-12-02T01:07:00,CREDIT,NETBANKING,79947.23,GROCERY,ANDROID 7,192.168.74.153,0
T0000407,A00040,2025-12-03T18:10:00,CREDIT,BRANCH,77048.26,UTILITIES,iOS 17,192.168.85.54,0
T0000408,A00148,2025-12-03T11:07:00,CREDIT,UPI,64244.0,FUEL,ANDROID 13,192.168.204.122,0
T0000409,A00078,2025-12-02T17:30:00,DEBIT,BRANCH,68366.82,DINING,ANDROID 8,192.168.222.4,0
T0000410,A00074,2025-12-03T15:25:00,CREDIT,BRANCH,67865.42,GROCERY,ANDROID 14,192.168.181.245,0
T0000411,A00111,2025-12-03T02:40:00,CREDIT,ATM,27069.1,FUEL,ANDROID 12,192.168.236.198,0
T0000412,A00173,2025-12-03T12:08:00,DEBIT,NETBANKING,52019.23,E-COM,ANDROID 6,192.168.4.213,0
T0000413,A00018,2025-12-01T09:48:00,CREDIT,UPI,52550.16,HEALTH,ANDROID 10,192.168.128.50,0
T0000414,A00009,2025-12-01T10:37:00,DEBIT,UPI,93853.62,UTILITIES,iOS 17,192.168.62.182,1
T0000415,A00031,2025-12-01T14:53:00,DEBIT,BRANCH,65656.64,E-COM,iOS 17,192.168.94.65,0
T0000416,A00076,2025-12-02T16:52:00,DEBIT,BRANCH,92273.4,RENT,iOS 17,192.168.165.66,0
T0000417,A00042,2025-12-03T14:17:00,DEBIT,ATM,77721.74,DINING,ANDROID 6,192.168.132.245,0
T0000418,A00068,2025-12-01T21:08:00,CREDIT,UPI,49197.59,UTILITIES,iOS 13,192.168.251.28,0
T0000419,A00037,2025-12-02T21:54:00,CREDIT,NETBANKING,61415.93,FUEL,iOS 17,192.168.132.27,0
T0000420,A00009,2025-12-01T13:58:00,DEBIT,ATM,77734.85,GROCERY,iOS 13,192.168.0.239,0
T0000421,A00010,2025-12-03T06:22:00,CREDIT,ATM,15203.17,TRAVEL,iOS 16,192.168.1.132,0
T0000422,A00182,2025-12-03T13:37:00,CREDIT,BRANCH,43633.96,FUEL,ANDROID 6,192.168.196.245,0
T0000423,A00177,2025-12-03T16:50:00,CREDIT,UPI,56746.03,TRAVEL,ANDROID 10,192.168.205.15,0
T0000424,A00162,2025-12-03T05:10:00,DEBIT,ATM,53485.9,TRAVEL,ANDROID 13,192.168.148.166,0
T0000425,A00052,2025-12-01T21:03:00,DEBIT,BRANCH,66090.37,RENT,iOS 12,192.168.183.125,0
T0000426,A00022,2025-12-03T04:11:00,CREDIT,NETBANKING,14037.3,UTILITIES,ANDROID 9,192.168.250.100,0
T0000427,A00017,2025-12-03T15:07:00,CREDIT,BRANCH,53417.31,HEALTH,iOS 12,192.168.18.87,0
T0000428,A00015,2025-12-02T08:03:00,DEBIT,BRANCH,11862.8,HEALTH,iOS 16,192.168.76.190,0
T0000429,A00149,2025-12-02T00:54:00,DEBIT,UPI,73559.2,HEALTH,iOS 15,192.168.23.63,0
T0000430,A00180,2025-12-03T05:17:00,DEBIT,UPI,17266.29,GROCERY,iOS 12,192.168.233.157,0
T0000431,A00044,2025-12-03T18:01:00,DEBIT,UPI,11462.26,UTILITIES,ANDROID 9,192.168.218.87,0
T0000432,A00189,2025-12-03T07:18:00,CREDIT,ATM,12124.2,E-COM,ANDROID 9,192.168.23.152,0
T0000433,A00045,2025-12-02T07:54:00,DEBIT,UPI,27425.64,DINING,ANDROID 11,192.168.84.113,0
T0000434,A00063,2025-12-03T00:43:00,DEBIT,NETBANKING,10041.79,DINING,iOS 12,192.168.249.21,0
T0000435,A00002,2025-12-01T09:29:00,DEBIT,UPI,70688.79,RENT,ANDROID 13,192.168.64.53,0
T0000436,A00037,2025-12-03T04:40:00,CREDIT,BRANCH,41232.53,E-COM,iOS 12,192.168.92.184,0
T0000437,A00128,2025-12-03T02:46:00,DEBIT,ATM,34817.96,GROCERY,ANDROID 9,192.168.60.253,0
T0000438,A00136,2025-12-01T15:31:00,CREDIT,NETBANKING,46448.39,UTILITIES,ANDROID 9,192.168.57.204,0
T0000439,A00039,2025-12-03T07:46:00,CREDIT,BRANCH,17673.57,GROCERY,ANDROID 11,192.168.145.54,0
T0000440,A00112,2025-12-02T02:09:00,CREDIT,BRANCH,4379.58,GROCERY,iOS 13,192.168.80.202,0
T0000441,A00008,2025-12-02T18:06:00,DEBIT,UPI,89513.16,HEALTH,ANDROID 11,192.168.214.51,1
T0000442,A00192,2025-12-03T07:12:00,CREDIT,NETBANKING,77908.58,TRAVEL,ANDROID 9,192.168.211.223,0
T0000443,A00052,2025-12-02T10:38:00,DEBIT,UPI,47125.48,HEALTH,ANDROID 12,192.168.74.56,0
T0000444,A00157,2025-12-02T16:03:00,DEBIT,BRANCH,37379.83,HEALTH,iOS 17,192.168.183.250,0
T0000445,A00070,2025-12-01T22:48:00,CREDIT,NETBANKING,3257.85,GROCERY,ANDROID 7,192.168.238.118,0
T0000446,A00108,2025-12-01T20:41:00,CREDIT,NETBANKING,88646.58,E-COM,iOS 17,192.168.87.148,1
T0000447,A00142,2025-12-03T19:22:00,DEBIT,UPI,41199.03,HEALTH,iOS 13,192.168.242.215,0
T0000448,A00119,2025-12-02T04:03:00,DEBIT,BRANCH,73631.08,UTILITIES,ANDROID 12,192.168.113.229,0
T0000449,A00152,2025-12-01T19:10:00,DEBIT,BRANCH,98019.39,GROCERY,iOS 17,192.168.17.109,0
T0000450,A00136,2025-12-02T11:55:00,CREDIT,UPI,45271.51,UTILITIES,ANDROID 6,192.168.208.244,0
T0000451,A00056,2025-12-01T18:03:00,CREDIT,ATM,23944.29,FUEL,ANDROID 10,192.168.82.181,0
T0000452,A00118,2025-12-03T19:34:00,DEBIT,BRANCH,46402.88,E-COM,iOS 15,192.168.94.203,0
T0000453,A00095,2025-12-03T03:47:00,CREDIT,UPI,86045.25,FUEL,ANDROID 11,192.168.16.76,1
T0000454,A00110,2025-12-03T12:23:00,CREDIT,NETBANKING,78779.8,FUEL,iOS 14,192.168.28.132,0
T0000455,A00173,2025-12-02T09:50:00,DEBIT,UPI,38326.35,HEALTH,iOS 14,192.168.187.45,0
